"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,-3.726415554,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,0.836678924,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,0.285054702,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,0.372320195,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,-1.904552978,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,3.414789515,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,-4.261384114,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,3.404175222,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,1.496622505,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,-0.313693265,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,-1.302881517,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,-2.803886996,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,1.566847619,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,1.2274264,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,1.977347727,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,-0.681026548,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,0.037330172,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,-0.721774682,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,-2.004339053,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,-0.201202505,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,1.893700588,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,-0.525093306,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,1.962447405,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,0.815867165,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,2.01329252,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,-0.834210894,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-4.377266999,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,0.377985837,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,0.807110033,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-4.503066065,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,2.595860608,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,-0.381939524,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,4.490093141,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-3.608670144,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,-3.61901175,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,2.273456799,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-0.769288502,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,-1.107356131,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,4.072629427,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-3.333700775,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,4.271442739,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,0.789069024,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-4.382022102,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-0.448071196,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-1.239382519,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,2.560237277,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,1.194621305,,
"NOR","Norway","P6","Exports of goods and services","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,-2.50931811,,
